,date,C,K,expiration_date,initial_moneyness,option_id,S
4478,2021-05-25,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,201.56313177
4479,2021-05-26,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,206.37646028999998
4480,2021-05-27,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,210.28312305
4481,2021-05-28,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,208.40645826
4482,2021-06-01,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,207.96645869999998
4483,2021-06-02,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,201.70646496
4484,2021-06-03,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,190.94647572
4485,2021-06-04,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,199.68313364999997
4486,2021-06-07,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,201.70979828999998
4487,2021-06-08,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,201.19646547
4488,2021-06-09,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,199.59313373999998
4489,2021-06-10,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,203.37312996
4490,2021-06-11,408.15,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,203.29646337
4491,2021-06-14,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,205.89646077
4492,2021-06-15,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,199.78646688
4493,2021-06-16,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,201.62313171
4494,2021-06-17,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,205.5331278
4495,2021-06-18,425.24,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,207.76979222999998
4496,2021-06-21,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,206.94312639
4497,2021-06-22,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,207.90312543000002
4498,2021-06-23,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,218.85644781000002
4499,2021-06-24,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,226.60644006
4500,2021-06-25,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,223.95644271
4501,2021-06-28,490.35,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,229.57310376
4502,2021-06-29,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,226.91977308
4503,2021-06-30,481.32,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,226.56644010000002
4504,2021-07-01,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,225.97310735999997
4505,2021-07-02,479.7,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,226.29977369999997
4506,2021-07-06,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,219.85978014
4507,2021-07-07,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,214.88311844999998
4508,2021-07-08,431.9,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,217.60311572999998
4509,2021-07-09,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,218.98311435000002
4510,2021-07-12,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,228.5664381
4511,2021-07-13,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,222.84644382
4512,2021-07-14,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,217.79311554
4513,2021-07-15,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,216.8664498
4514,2021-07-16,445.45,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,214.73978526
4515,2021-07-19,427.05,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,215.40645126
4516,2021-07-20,449.3,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,220.1664465
4517,2021-07-21,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,218.42978157
4518,2021-07-22,450.02,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,216.41978358
4519,2021-07-23,439.1,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,214.45978553999998
4520,2021-07-26,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,219.20644746
4521,2021-07-27,438.7,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,214.92645173999998
4522,2021-07-28,445.1,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,215.65978434
4523,2021-07-29,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,225.78310755
4524,2021-07-30,484.5,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,229.0664376
4525,2021-08-02,510.2,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,236.55643010999998
4526,2021-08-03,510.1,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,236.57976342
4527,2021-08-04,510.8,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,236.97309635999997
4528,2021-08-05,514.75,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,238.20976179
4529,2021-08-06,504.0,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,233.0331003
4530,2021-08-09,514.65,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,237.91976208
4531,2021-08-10,514.85,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,236.66309667
4532,2021-08-11,513.85,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,235.93976406000002
4533,2021-08-12,517.2,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,240.74975924999998
4534,2021-08-13,523.75,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,239.05642761
4535,2021-08-16,484.91,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,228.72310460999998
4536,2021-08-17,455.95,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,221.90311143
4537,2021-08-18,488.4,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,229.66310367
4538,2021-08-19,479.3,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,224.48977551000002
4539,2021-08-20,,200.0,2021-08-20,ITM,TSLA_2021-08-20_K200,226.75310657999998
4540,2021-06-21,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,206.94312639
4541,2021-06-22,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,207.90312543000002
4542,2021-06-23,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,218.85644781000002
4543,2021-06-24,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,226.60644006
4544,2021-06-25,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,223.95644271
4545,2021-06-28,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,229.57310376
4546,2021-06-29,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,226.91977308
4547,2021-06-30,432.39,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,226.56644010000002
4548,2021-07-01,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,225.97310735999997
4549,2021-07-02,420.85,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,226.29977369999997
4550,2021-07-06,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,219.85978014
4551,2021-07-07,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,214.88311844999998
4552,2021-07-08,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,217.60311572999998
4553,2021-07-09,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,218.98311435000002
4554,2021-07-12,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,228.5664381
4555,2021-07-13,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,222.84644382
4556,2021-07-14,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,217.79311554
4557,2021-07-15,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,216.8664498
4558,2021-07-16,389.55,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,214.73978526
4559,2021-07-19,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,215.40645126
4560,2021-07-20,393.15,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,220.1664465
4561,2021-07-21,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,218.42978157
4562,2021-07-22,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,216.41978358
4563,2021-07-23,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,214.45978553999998
4564,2021-07-26,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,219.20644746
4565,2021-07-27,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,214.92645173999998
4566,2021-07-28,387.34,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,215.65978434
4567,2021-07-29,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,225.78310755
4568,2021-07-30,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,229.0664376
4569,2021-08-02,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,236.55643010999998
4570,2021-08-03,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,236.57976342
4571,2021-08-04,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,236.97309635999997
4572,2021-08-05,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,238.20976179
4573,2021-08-06,442.85,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,233.0331003
4574,2021-08-09,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,237.91976208
4575,2021-08-10,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,236.66309667
4576,2021-08-11,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,235.93976406000002
4577,2021-08-12,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,240.74975924999998
4578,2021-08-13,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,239.05642761
4579,2021-08-16,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,228.72310460999998
4580,2021-08-17,395.25,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,221.90311143
4581,2021-08-18,428.9,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,229.66310367
4582,2021-08-19,411.75,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,224.48977551000002
4583,2021-08-20,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,226.75310657999998
4584,2021-08-23,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,235.43309789999998
4585,2021-08-24,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,236.16309717
4586,2021-08-25,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,237.06642960000002
4587,2021-08-26,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,233.71976628
4588,2021-08-27,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,237.30642935999998
4589,2021-08-30,464.0,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,243.63642302999997
4590,2021-08-31,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,245.23975476
4591,2021-09-01,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,244.69642197000002
4592,2021-09-02,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,244.12975587
4593,2021-09-03,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,244.52308881000002
4594,2021-09-07,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,250.97308235999998
4595,2021-09-08,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,251.28974871
4596,2021-09-09,,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,251.61974838
4597,2021-09-10,487.08,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,245.42308791
4598,2021-09-13,458.3,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,247.666419
4599,2021-09-14,478.85,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,248.16308517
4600,2021-09-15,491.8,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,251.94308139
4601,2021-09-16,490.6,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,252.32974767
4602,2021-09-17,493.4,260.0,2021-09-17,OTM,TSLA_2021-09-17_K260,253.16308017
4603,2021-09-20,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,243.38975660999998
4604,2021-09-21,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,246.45975353999998
4605,2021-09-22,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,250.64641602
4606,2021-09-23,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,251.21308212
4607,2021-09-24,417.83,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,258.12974187
4608,2021-09-27,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,263.78640287999997
4609,2021-09-28,433.5,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,259.18640747999996
4610,2021-09-29,425.0,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,260.43640623
4611,2021-09-30,436.0,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,258.49307484
4612,2021-10-01,428.35,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,258.40640826
4613,2021-10-04,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,260.50973948999996
4614,2021-10-05,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,260.19640647
4615,2021-10-06,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,260.91640574999997
4616,2021-10-07,451.2,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,264.53640213
4617,2021-10-08,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,261.82973817
4618,2021-10-11,448.15,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,263.97973602
4619,2021-10-12,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,268.57306476
4620,2021-10-13,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,270.35972964
4621,2021-10-14,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,272.77306056000003
4622,2021-10-15,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,281.00971899
4623,2021-10-18,514.26,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,290.03637663
4624,2021-10-19,520.05,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,288.08971191
4625,2021-10-20,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,288.5997114
4626,2021-10-21,508.21,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,297.999702
4627,2021-10-22,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,303.22636344
4628,2021-10-25,675.0,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,341.61965838
4629,2021-10-26,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,339.47632718999995
4630,2021-10-27,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,345.95298737999997
4631,2021-10-28,718.21,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,359.01297431999996
4632,2021-10-29,739.81,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,371.332962
4633,2021-11-01,837.6,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,402.86293047
4634,2021-11-02,830.7,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,390.666276
4635,2021-11-03,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,404.61959537999996
4636,2021-11-04,888.18,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,409.96959003
4637,2021-11-05,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,407.36292596999994
4638,2021-11-08,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,387.64627902
4639,2021-11-09,696.22,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,341.16632549999997
4640,2021-11-10,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,355.98297735
4641,2021-11-11,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,354.50297882999996
4642,2021-11-12,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,344.47298886
4643,2021-11-15,639.84,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,337.79632886999997
4644,2021-11-16,674.55,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,351.57631509
4645,2021-11-17,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,363.00297033
4646,2021-11-18,736.78,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,365.45963454
4647,2021-11-19,758.05,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,379.01962097999996
4648,2021-11-22,822.8,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,385.62294770999995
4649,2021-11-23,737.6,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,369.67629698999997
4650,2021-11-24,766.45,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,371.999628
4651,2021-11-26,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,360.63963936
4652,2021-11-29,782.9,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,378.99628767
4653,2021-11-30,803.3,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,381.58628508
4654,2021-12-01,753.1,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,364.999635
4655,2021-12-02,743.6,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,361.5329718
4656,2021-12-03,664.4,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,338.32299501
4657,2021-12-06,657.2,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,336.33633033
4658,2021-12-07,694.9,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,350.58298275
4659,2021-12-08,687.75,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,356.31964368
4660,2021-12-09,658.85,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,334.5996654
4661,2021-12-10,653.45,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,339.00966099
4662,2021-12-13,,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,322.13634453
4663,2021-12-14,592.71,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,319.50301383
4664,2021-12-15,587.35,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,325.32967467
4665,2021-12-16,582.75,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,308.97302435999995
4666,2021-12-17,599.64,350.0,2021-12-17,ITM,TSLA_2021-12-17_K350,310.85635581
4667,2021-09-20,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,243.38975660999998
4668,2021-09-21,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,246.45975353999998
4669,2021-09-22,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,250.64641602
4670,2021-09-23,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,251.21308212
4671,2021-09-24,347.92,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,258.12974187
4672,2021-09-27,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,263.78640287999997
4673,2021-09-28,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,259.18640747999996
4674,2021-09-29,351.6,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,260.43640623
4675,2021-09-30,352.6,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,258.49307484
4676,2021-10-01,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,258.40640826
4677,2021-10-04,376.85,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,260.50973948999996
4678,2021-10-05,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,260.19640647
4679,2021-10-06,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,260.91640574999997
4680,2021-10-07,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,264.53640213
4681,2021-10-08,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,261.82973817
4682,2021-10-11,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,263.97973602
4683,2021-10-12,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,268.57306476
4684,2021-10-13,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,270.35972964
4685,2021-10-14,389.55,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,272.77306056000003
4686,2021-10-15,412.45,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,281.00971899
4687,2021-10-18,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,290.03637663
4688,2021-10-19,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,288.08971191
4689,2021-10-20,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,288.5997114
4690,2021-10-21,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,297.999702
4691,2021-10-22,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,303.22636344
4692,2021-10-25,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,341.61965838
4693,2021-10-26,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,339.47632718999995
4694,2021-10-27,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,345.95298737999997
4695,2021-10-28,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,359.01297431999996
4696,2021-10-29,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,371.332962
4697,2021-11-01,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,402.86293047
4698,2021-11-02,751.25,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,390.666276
4699,2021-11-03,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,404.61959537999996
4700,2021-11-04,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,409.96959003
4701,2021-11-05,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,407.36292596999994
4702,2021-11-08,764.0,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,387.64627902
4703,2021-11-09,719.1,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,341.16632549999997
4704,2021-11-10,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,355.98297735
4705,2021-11-11,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,354.50297882999996
4706,2021-11-12,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,344.47298886
4707,2021-11-15,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,337.79632886999997
4708,2021-11-16,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,351.57631509
4709,2021-11-17,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,363.00297033
4710,2021-11-18,667.0,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,365.45963454
4711,2021-11-19,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,379.01962097999996
4712,2021-11-22,742.15,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,385.62294770999995
4713,2021-11-23,656.65,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,369.67629698999997
4714,2021-11-24,687.35,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,371.999628
4715,2021-11-26,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,360.63963936
4716,2021-11-29,698.45,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,378.99628767
4717,2021-11-30,692.55,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,381.58628508
4718,2021-12-01,675.1,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,364.999635
4719,2021-12-02,653.8,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,361.5329718
4720,2021-12-03,575.45,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,338.32299501
4721,2021-12-06,583.85,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,336.33633033
4722,2021-12-07,608.4,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,350.58298275
4723,2021-12-08,641.15,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,356.31964368
4724,2021-12-09,607.2,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,334.5996654
4725,2021-12-10,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,339.00966099
4726,2021-12-13,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,322.13634453
4727,2021-12-14,504.65,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,319.50301383
4728,2021-12-15,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,325.32967467
4729,2021-12-16,507.5,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,308.97302435999995
4730,2021-12-17,,430.0,2021-12-17,OTM,TSLA_2021-12-17_K430,310.85635581
4731,2021-10-25,614.75,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,341.61965838
4732,2021-10-26,682.0,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,339.47632718999995
4733,2021-10-27,700.75,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,345.95298737999997
4734,2021-10-28,712.0,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,359.01297431999996
4735,2021-10-29,764.94,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,371.332962
4736,2021-11-01,823.67,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,402.86293047
4737,2021-11-02,842.65,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,390.666276
4738,2021-11-03,826.55,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,404.61959537999996
4739,2021-11-04,881.42,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,409.96959003
4740,2021-11-05,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,407.36292596999994
4741,2021-11-08,825.0,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,387.64627902
4742,2021-11-09,695.7,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,341.16632549999997
4743,2021-11-10,705.8,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,355.98297735
4744,2021-11-11,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,354.50297882999996
4745,2021-11-12,676.1,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,344.47298886
4746,2021-11-15,643.41,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,337.79632886999997
4747,2021-11-16,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,351.57631509
4748,2021-11-17,739.59,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,363.00297033
4749,2021-11-18,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,365.45963454
4750,2021-11-19,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,379.01962097999996
4751,2021-11-22,833.49,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,385.62294770999995
4752,2021-11-23,762.15,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,369.67629698999997
4753,2021-11-24,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,371.999628
4754,2021-11-26,740.45,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,360.63963936
4755,2021-11-29,786.0,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,378.99628767
4756,2021-11-30,798.85,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,381.58628508
4757,2021-12-01,755.69,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,364.999635
4758,2021-12-02,724.15,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,361.5329718
4759,2021-12-03,682.31,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,338.32299501
4760,2021-12-06,628.25,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,336.33633033
4761,2021-12-07,694.71,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,350.58298275
4762,2021-12-08,,350.0,2022-01-21,ATM,TSLA_2022-01-21_K350,356.31964368
